scenario,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,competitive_extension,mean_target_overlap,sample_idx,agent_idx,model_name,accuracy,rank_correlation,exact_best_index,model_best_index
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,31,1,residual_mlp,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,0,ground_truth,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,0,quantum_encoded,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,0,residual_mlp,0.0,0.8951048951048951,5,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,1,ground_truth,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,1,quantum_encoded,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,1,residual_mlp,1.0,0.7762237762237763,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,0,ground_truth,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,0,quantum_encoded,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,0,residual_mlp,1.0,0.9510489510489512,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,1,ground_truth,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,1,quantum_encoded,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,1,residual_mlp,0.0,0.9300699300699302,3,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,0,ground_truth,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,0,quantum_encoded,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,0,residual_mlp,1.0,0.9160839160839163,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,1,ground_truth,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,1,quantum_encoded,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,1,residual_mlp,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,0,ground_truth,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,0,quantum_encoded,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,0,residual_mlp,1.0,0.9300699300699302,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,1,ground_truth,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,1,quantum_encoded,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,1,residual_mlp,1.0,0.9790209790209792,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,0,ground_truth,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,0,quantum_encoded,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,0,residual_mlp,1.0,0.9790209790209792,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,1,ground_truth,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,1,quantum_encoded,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,1,residual_mlp,1.0,0.9580419580419581,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,0,ground_truth,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,0,quantum_encoded,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,0,residual_mlp,0.0,0.9440559440559443,7,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,1,ground_truth,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,1,quantum_encoded,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,1,residual_mlp,1.0,0.8951048951048951,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,0,ground_truth,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,0,quantum_encoded,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,0,residual_mlp,1.0,0.9510489510489512,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,1,ground_truth,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,1,quantum_encoded,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,1,residual_mlp,1.0,0.5944055944055945,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,0,ground_truth,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,0,quantum_encoded,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,0,residual_mlp,1.0,0.9510489510489512,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,1,ground_truth,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,1,quantum_encoded,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,1,residual_mlp,1.0,0.7832167832167832,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,0,ground_truth,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,0,quantum_encoded,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,0,residual_mlp,0.0,0.8881118881118882,0,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,1,ground_truth,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,1,quantum_encoded,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,1,residual_mlp,1.0,0.9300699300699302,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,0,ground_truth,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,0,quantum_encoded,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,0,residual_mlp,1.0,0.8531468531468532,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,1,ground_truth,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,1,quantum_encoded,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,1,residual_mlp,1.0,0.8811188811188813,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,0,ground_truth,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,0,quantum_encoded,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,0,residual_mlp,1.0,0.9720279720279721,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,1,ground_truth,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,1,quantum_encoded,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,1,residual_mlp,1.0,0.9370629370629372,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,0,ground_truth,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,0,quantum_encoded,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,0,residual_mlp,0.0,0.9090909090909092,8,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,1,ground_truth,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,1,quantum_encoded,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,1,residual_mlp,1.0,0.9300699300699302,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,12,0,ground_truth,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,12,0,quantum_encoded,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,12,0,residual_mlp,1.0,0.9440559440559443,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,12,1,ground_truth,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,12,1,quantum_encoded,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,12,1,residual_mlp,0.0,0.49650349650349657,6,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,13,0,ground_truth,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,13,0,quantum_encoded,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,13,0,residual_mlp,0.0,0.8951048951048951,2,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,13,1,ground_truth,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,13,1,quantum_encoded,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,13,1,residual_mlp,1.0,0.8881118881118882,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,14,0,ground_truth,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,14,0,quantum_encoded,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,14,0,residual_mlp,1.0,0.9720279720279721,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,14,1,ground_truth,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,14,1,quantum_encoded,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,14,1,residual_mlp,0.0,0.9370629370629372,4,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,15,0,ground_truth,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,15,0,quantum_encoded,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,15,0,residual_mlp,1.0,0.8461538461538463,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,15,1,ground_truth,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,15,1,quantum_encoded,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,15,1,residual_mlp,1.0,0.9720279720279721,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,16,0,ground_truth,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,16,0,quantum_encoded,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,16,0,residual_mlp,1.0,0.9720279720279721,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,16,1,ground_truth,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,16,1,quantum_encoded,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,16,1,residual_mlp,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,17,0,ground_truth,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,17,0,quantum_encoded,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,17,0,residual_mlp,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,17,1,ground_truth,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,17,1,quantum_encoded,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,17,1,residual_mlp,1.0,0.9370629370629372,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,18,0,ground_truth,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,18,0,quantum_encoded,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,18,0,residual_mlp,1.0,0.8671328671328673,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,18,1,ground_truth,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,18,1,quantum_encoded,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,18,1,residual_mlp,1.0,0.8741258741258742,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,19,0,ground_truth,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,19,0,quantum_encoded,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,19,0,residual_mlp,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,19,1,ground_truth,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,19,1,quantum_encoded,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,19,1,residual_mlp,1.0,0.7832167832167832,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,20,0,ground_truth,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,20,0,quantum_encoded,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,20,0,residual_mlp,1.0,0.9580419580419581,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,20,1,ground_truth,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,20,1,quantum_encoded,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,20,1,residual_mlp,1.0,0.8951048951048951,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,21,0,ground_truth,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,21,0,quantum_encoded,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,21,0,residual_mlp,0.0,0.9230769230769231,2,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,21,1,ground_truth,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,21,1,quantum_encoded,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,21,1,residual_mlp,1.0,0.9370629370629372,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,22,0,ground_truth,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,22,0,quantum_encoded,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,22,0,residual_mlp,0.0,0.9790209790209792,1,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,22,1,ground_truth,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,22,1,quantum_encoded,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,22,1,residual_mlp,1.0,0.6993006993006995,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,23,0,ground_truth,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,23,0,quantum_encoded,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,23,0,residual_mlp,1.0,0.9510489510489512,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,23,1,ground_truth,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,23,1,quantum_encoded,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,23,1,residual_mlp,0.0,0.8461538461538463,4,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,24,0,ground_truth,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,24,0,quantum_encoded,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,24,0,residual_mlp,0.0,0.6923076923076924,1,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,24,1,ground_truth,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,24,1,quantum_encoded,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,24,1,residual_mlp,1.0,0.8111888111888113,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,25,0,ground_truth,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,25,0,quantum_encoded,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,25,0,residual_mlp,0.0,0.9860139860139862,4,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,25,1,ground_truth,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,25,1,quantum_encoded,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,25,1,residual_mlp,1.0,0.7482517482517484,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,26,0,ground_truth,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,26,0,quantum_encoded,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,26,0,residual_mlp,1.0,0.7202797202797203,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,26,1,ground_truth,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,26,1,quantum_encoded,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,26,1,residual_mlp,0.0,0.8531468531468532,11,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,27,0,ground_truth,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,27,0,quantum_encoded,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,27,0,residual_mlp,1.0,0.9580419580419581,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,27,1,ground_truth,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,27,1,quantum_encoded,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,27,1,residual_mlp,1.0,0.8041958041958043,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,28,0,ground_truth,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,28,0,quantum_encoded,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,28,0,residual_mlp,0.0,0.7132867132867133,2,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,28,1,ground_truth,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,28,1,quantum_encoded,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,28,1,residual_mlp,1.0,0.9930069930069931,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,29,0,ground_truth,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,29,0,quantum_encoded,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,29,0,residual_mlp,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,29,1,ground_truth,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,29,1,quantum_encoded,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,29,1,residual_mlp,1.0,0.9300699300699302,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,30,0,ground_truth,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,30,0,quantum_encoded,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,30,0,residual_mlp,1.0,0.9300699300699302,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,30,1,ground_truth,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,30,1,quantum_encoded,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,30,1,residual_mlp,1.0,0.9790209790209792,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,31,0,ground_truth,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,31,0,quantum_encoded,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,31,0,residual_mlp,1.0,0.9790209790209792,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,31,1,ground_truth,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,31,1,quantum_encoded,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,31,1,residual_mlp,1.0,0.9930069930069931,0,0
